Name,Link,Information
"Avatar: The Last Airbender: Smoke and Shadow, Part 3 (Smoke and Shadow #3)",https://books.toscrape.com/catalogue/avatar-the-last-airbender-smoke-and-shadow-part-3-smoke-and-shadow-3_881/index.html,"{'Price': '£28.09', 'Category': 'Fantasy', 'Rating': 'Two stars', 'Availability': 'In stock (16 available)'}"
"Bitch Planet, Vol. 1: Extraordinary Machine (Bitch Planet (Collected Editions))",https://books.toscrape.com/catalogue/bitch-planet-vol-1-extraordinary-machine-bitch-planet-collected-editions_882/index.html,"{'Price': '£37.92', 'Category': 'Sequential Art', 'Rating': 'Two stars', 'Availability': 'In stock (16 available)'}"
"Giant Days, Vol. 2 (Giant Days #5-8)",https://books.toscrape.com/catalogue/giant-days-vol-2-giant-days-5-8_895/index.html,"{'Price': '£22.11', 'Category': 'Sequential Art', 'Rating': 'Two stars', 'Availability': 'In stock (16 available)'}"
Her Backup Boyfriend (The Sorensen Family #1),https://books.toscrape.com/catalogue/her-backup-boyfriend-the-sorensen-family-1_896/index.html,"{'Price': '£33.97', 'Category': 'Romance', 'Rating': 'One stars', 'Availability': 'In stock (16 available)'}"
How to Be Miserable: 40 Strategies You Already Use,https://books.toscrape.com/catalogue/how-to-be-miserable-40-strategies-you-already-use_897/index.html,"{'Price': '£46.03', 'Category': 'Self Help', 'Rating': 'One stars', 'Availability': 'In stock (16 available)'}"
I am a Hero Omnibus Volume 1,https://books.toscrape.com/catalogue/i-am-a-hero-omnibus-volume-1_898/index.html,"{'Price': '£54.63', 'Category': 'Sequential Art', 'Rating': 'Three stars', 'Availability': 'In stock (16 available)'}"
"I Hate Fairyland, Vol. 1: Madly Ever After (I Hate Fairyland (Compilations) #1-5)",https://books.toscrape.com/catalogue/i-hate-fairyland-vol-1-madly-ever-after-i-hate-fairyland-compilations-1-5_899/index.html,"{'Price': '£29.17', 'Category': 'Sequential Art', 'Rating': 'Two stars', 'Availability': 'In stock (16 available)'}"
Immunity: How Elie Metchnikoff Changed the Course of Modern Medicine,https://books.toscrape.com/catalogue/immunity-how-elie-metchnikoff-changed-the-course-of-modern-medicine_900/index.html,"{'Price': '£57.36', 'Category': 'Science', 'Rating': 'Five stars', 'Availability': 'In stock (16 available)'}"
Thirteen Reasons Why,https://books.toscrape.com/catalogue/thirteen-reasons-why_866/index.html,"{'Price': '£52.72', 'Category': 'Default', 'Rating': 'One stars', 'Availability': 'In stock (15 available)'}"
Throne of Glass (Throne of Glass #1),https://books.toscrape.com/catalogue/throne-of-glass-throne-of-glass-1_868/index.html,"{'Price': '£35.07', 'Category': 'Fantasy', 'Rating': 'Three stars', 'Availability': 'In stock (15 available)'}"
Tracing Numbers on a Train,https://books.toscrape.com/catalogue/tracing-numbers-on-a-train_869/index.html,"{'Price': '£41.60', 'Category': 'Default', 'Rating': 'Three stars', 'Availability': 'In stock (15 available)'}"
Tuesday Nights in 1980,https://books.toscrape.com/catalogue/tuesday-nights-in-1980_870/index.html,"{'Price': '£21.04', 'Category': 'Fiction', 'Rating': 'Two stars', 'Availability': 'In stock (15 available)'}"
"William Shakespeare's Star Wars: Verily, A New Hope (William Shakespeare's Star Wars #4)",https://books.toscrape.com/catalogue/william-shakespeares-star-wars-verily-a-new-hope-william-shakespeares-star-wars-4_871/index.html,"{'Price': '£43.30', 'Category': 'Science Fiction', 'Rating': 'Four stars', 'Availability': 'In stock (15 available)'}"
Thomas Jefferson and the Tripoli Pirates: The Forgotten War That Changed American History,https://books.toscrape.com/catalogue/thomas-jefferson-and-the-tripoli-pirates-the-forgotten-war-that-changed-american-history_867/index.html,"{'Price': '£59.64', 'Category': 'History', 'Rating': 'One stars', 'Availability': 'In stock (15 available)'}"
The Wedding Dress,https://books.toscrape.com/catalogue/the-wedding-dress_864/index.html,"{'Price': '£24.12', 'Category': 'Romance', 'Rating': 'One stars', 'Availability': 'In stock (15 available)'}"
The White Cat and the Monk: A Retelling of the Poem “Pangur Bán”,https://books.toscrape.com/catalogue/the-white-cat-and-the-monk-a-retelling-of-the-poem-pangur-ban_865/index.html,"{'Price': '£58.08', 'Category': 'Childrens', 'Rating': 'Four stars', 'Availability': 'In stock (15 available)'}"
You Are What You Love: The Spiritual Power of Habit,https://books.toscrape.com/catalogue/you-are-what-you-love-the-spiritual-power-of-habit_872/index.html,"{'Price': '£21.87', 'Category': 'Religion', 'Rating': 'Four stars', 'Availability': 'In stock (15 available)'}"
A Murder in Time,https://books.toscrape.com/catalogue/a-murder-in-time_877/index.html,"{'Price': '£16.64', 'Category': 'Mystery', 'Rating': 'One stars', 'Availability': 'In stock (16 available)'}"
(Un)Qualified: How God Uses Broken People to Do Big Things,https://books.toscrape.com/catalogue/unqualified-how-god-uses-broken-people-to-do-big-things_873/index.html,"{'Price': '£54.00', 'Category': 'Christian', 'Rating': 'Five stars', 'Availability': 'In stock (16 available)'}"
A Court of Thorns and Roses (A Court of Thorns and Roses #1),https://books.toscrape.com/catalogue/a-court-of-thorns-and-roses-a-court-of-thorns-and-roses-1_874/index.html,"{'Price': '£52.37', 'Category': 'Fantasy', 'Rating': 'One stars', 'Availability': 'In stock (16 available)'}"
A Fierce and Subtle Poison,https://books.toscrape.com/catalogue/a-fierce-and-subtle-poison_875/index.html,"{'Price': '£28.13', 'Category': 'Young Adult', 'Rating': 'Four stars', 'Availability': 'In stock (16 available)'}"
A Flight of Arrows (The Pathfinders #2),https://books.toscrape.com/catalogue/a-flight-of-arrows-the-pathfinders-2_876/index.html,"{'Price': '£55.53', 'Category': 'Historical Fiction', 'Rating': 'Five stars', 'Availability': 'In stock (16 available)'}"
"A Piece of Sky, a Grain of Rice: A Memoir in Four Meditations",https://books.toscrape.com/catalogue/a-piece-of-sky-a-grain-of-rice-a-memoir-in-four-meditations_878/index.html,"{'Price': '£56.76', 'Category': 'Default', 'Rating': 'Five stars', 'Availability': 'In stock (16 available)'}"
A World of Flavor: Your Gluten Free Passport,https://books.toscrape.com/catalogue/a-world-of-flavor-your-gluten-free-passport_879/index.html,"{'Price': '£42.95', 'Category': 'Default', 'Rating': 'One stars', 'Availability': 'In stock (16 available)'}"
The Third Wave: An Entrepreneur’s Vision of the Future,https://books.toscrape.com/catalogue/the-third-wave-an-entrepreneurs-vision-of-the-future_862/index.html,"{'Price': '£12.61', 'Category': 'Business', 'Rating': 'Five stars', 'Availability': 'In stock (15 available)'}"
The Stranger,https://books.toscrape.com/catalogue/the-stranger_861/index.html,"{'Price': '£17.44', 'Category': 'Philosophy', 'Rating': 'Four stars', 'Availability': 'In stock (15 available)'}"
The Vacationers,https://books.toscrape.com/catalogue/the-vacationers_863/index.html,"{'Price': '£42.15', 'Category': 'Fiction', 'Rating': 'Four stars', 'Availability': 'In stock (15 available)'}"
Algorithms to Live By: The Computer Science of Human Decisions,https://books.toscrape.com/catalogue/algorithms-to-live-by-the-computer-science-of-human-decisions_880/index.html,"{'Price': '£30.81', 'Category': 'Nonfiction', 'Rating': 'One stars', 'Availability': 'In stock (16 available)'}"
The Genius of Birds,https://books.toscrape.com/catalogue/the-genius-of-birds_843/index.html,"{'Price': '£17.24', 'Category': 'Nonfiction', 'Rating': 'One stars', 'Availability': 'In stock (15 available)'}"
The Girl on the Train,https://books.toscrape.com/catalogue/the-girl-on-the-train_844/index.html,"{'Price': '£55.02', 'Category': 'Default', 'Rating': 'Two stars', 'Availability': 'In stock (15 available)'}"
The Cookies & Cups Cookbook: 125+ sweet & savory recipes reminding you to Always Eat Dessert First,https://books.toscrape.com/catalogue/the-cookies-cups-cookbook-125-sweet-savory-recipes-reminding-you-to-always-eat-dessert-first_841/index.html,"{'Price': '£41.25', 'Category': 'Food and Drink', 'Rating': 'One stars', 'Availability': 'In stock (15 available)'}"
The House by the Lake,https://books.toscrape.com/catalogue/the-house-by-the-lake_846/index.html,"{'Price': '£36.95', 'Category': 'Historical Fiction', 'Rating': 'One stars', 'Availability': 'In stock (15 available)'}"
The Glittering Court (The Glittering Court #1),https://books.toscrape.com/catalogue/the-glittering-court-the-glittering-court-1_845/index.html,"{'Price': '£44.28', 'Category': 'Fantasy', 'Rating': 'One stars', 'Availability': 'In stock (15 available)'}"
The Kite Runner,https://books.toscrape.com/catalogue/the-kite-runner_847/index.html,"{'Price': '£41.82', 'Category': 'Default', 'Rating': 'Four stars', 'Availability': 'In stock (15 available)'}"
The Emerald Mystery,https://books.toscrape.com/catalogue/the-emerald-mystery_842/index.html,"{'Price': '£23.15', 'Category': 'Default', 'Rating': 'Two stars', 'Availability': 'In stock (15 available)'}"
The Long Shadow of Small Ghosts: Murder and Memory in an American City,https://books.toscrape.com/catalogue/the-long-shadow-of-small-ghosts-murder-and-memory-in-an-american-city_848/index.html,"{'Price': '£10.97', 'Category': 'Crime', 'Rating': 'One stars', 'Availability': 'In stock (15 available)'}"
The Murder of Roger Ackroyd (Hercule Poirot #4),https://books.toscrape.com/catalogue/the-murder-of-roger-ackroyd-hercule-poirot-4_852/index.html,"{'Price': '£44.10', 'Category': 'Mystery', 'Rating': 'Four stars', 'Availability': 'In stock (15 available)'}"
The Matchmaker's Playbook (Wingmen Inc. #1),https://books.toscrape.com/catalogue/the-matchmakers-playbook-wingmen-inc-1_850/index.html,"{'Price': '£55.85', 'Category': 'New Adult', 'Rating': 'One stars', 'Availability': 'In stock (15 available)'}"
The Omnivore's Dilemma: A Natural History of Four Meals,https://books.toscrape.com/catalogue/the-omnivores-dilemma-a-natural-history-of-four-meals_854/index.html,"{'Price': '£38.21', 'Category': 'Nonfiction', 'Rating': 'Two stars', 'Availability': 'In stock (15 available)'}"
The Love and Lemons Cookbook: An Apple-to-Zucchini Celebration of Impromptu Cooking,https://books.toscrape.com/catalogue/the-love-and-lemons-cookbook-an-apple-to-zucchini-celebration-of-impromptu-cooking_849/index.html,"{'Price': '£37.60', 'Category': 'Food and Drink', 'Rating': 'Two stars', 'Availability': 'In stock (15 available)'}"
The Nerdy Nummies Cookbook: Sweet Treats for the Geek in All of Us,https://books.toscrape.com/catalogue/the-nerdy-nummies-cookbook-sweet-treats-for-the-geek-in-all-of-us_853/index.html,"{'Price': '£37.34', 'Category': 'Food and Drink', 'Rating': 'Five stars', 'Availability': 'In stock (15 available)'}"
The Mistake (Off-Campus #2),https://books.toscrape.com/catalogue/the-mistake-off-campus-2_851/index.html,"{'Price': '£43.29', 'Category': 'New Adult', 'Rating': 'Three stars', 'Availability': 'In stock (15 available)'}"
The Power of Now: A Guide to Spiritual Enlightenment,https://books.toscrape.com/catalogue/the-power-of-now-a-guide-to-spiritual-enlightenment_855/index.html,"{'Price': '£43.54', 'Category': 'Nonfiction', 'Rating': 'Two stars', 'Availability': 'In stock (15 available)'}"
The Project,https://books.toscrape.com/catalogue/the-project_856/index.html,"{'Price': '£10.65', 'Category': 'Science Fiction', 'Rating': 'One stars', 'Availability': 'In stock (15 available)'}"
The Psychopath Test: A Journey Through the Madness Industry,https://books.toscrape.com/catalogue/the-psychopath-test-a-journey-through-the-madness-industry_857/index.html,"{'Price': '£36.00', 'Category': 'Default', 'Rating': 'Two stars', 'Availability': 'In stock (15 available)'}"
The Regional Office Is Under Attack!,https://books.toscrape.com/catalogue/the-regional-office-is-under-attack_858/index.html,"{'Price': '£51.36', 'Category': 'Fiction', 'Rating': 'Five stars', 'Availability': 'In stock (15 available)'}"
The Secret (The Secret #1),https://books.toscrape.com/catalogue/the-secret-the-secret-1_859/index.html,"{'Price': '£27.37', 'Category': 'Default', 'Rating': 'Four stars', 'Availability': 'In stock (15 available)'}"
The Shadow Hero (The Shadow Hero),https://books.toscrape.com/catalogue/the-shadow-hero-the-shadow-hero_860/index.html,"{'Price': '£33.14', 'Category': 'Sequential Art', 'Rating': 'One stars', 'Availability': 'In stock (15 available)'}"
Scarlett Epstein Hates It Here,https://books.toscrape.com/catalogue/scarlett-epstein-hates-it-here_828/index.html,"{'Price': '£43.55', 'Category': 'Young Adult', 'Rating': 'Five stars', 'Availability': 'In stock (15 available)'}"
Redeeming Love,https://books.toscrape.com/catalogue/redeeming-love_826/index.html,"{'Price': '£20.47', 'Category': 'Christian Fiction', 'Rating': 'Five stars', 'Availability': 'In stock (15 available)'}"
Poses for Artists Volume 1 - Dynamic and Sitting Poses: An Essential Reference for Figure Drawing and the Human Form,https://books.toscrape.com/catalogue/poses-for-artists-volume-1-dynamic-and-sitting-poses-an-essential-reference-for-figure-drawing-and-the-human-form_825/index.html,"{'Price': '£41.06', 'Category': 'Default', 'Rating': 'One stars', 'Availability': 'In stock (15 available)'}"
Romero and Juliet: A Tragic Tale of Love and Zombies,https://books.toscrape.com/catalogue/romero-and-juliet-a-tragic-tale-of-love-and-zombies_827/index.html,"{'Price': '£36.94', 'Category': 'Default', 'Rating': 'One stars', 'Availability': 'In stock (15 available)'}"
Secrets and Lace (Fatal Hearts #1),https://books.toscrape.com/catalogue/secrets-and-lace-fatal-hearts-1_829/index.html,"{'Price': '£20.27', 'Category': 'Default', 'Rating': 'One stars', 'Availability': 'In stock (15 available)'}"
"Shobu Samurai, Project Aryoku (#3)",https://books.toscrape.com/catalogue/shobu-samurai-project-aryoku-3_830/index.html,"{'Price': '£29.06', 'Category': 'Add a comment', 'Rating': 'Three stars', 'Availability': 'In stock (15 available)'}"
Shoe Dog: A Memoir by the Creator of NIKE,https://books.toscrape.com/catalogue/shoe-dog-a-memoir-by-the-creator-of-nike_831/index.html,"{'Price': '£23.99', 'Category': 'Business', 'Rating': 'Two stars', 'Availability': 'In stock (15 available)'}"
So You've Been Publicly Shamed,https://books.toscrape.com/catalogue/so-youve-been-publicly-shamed_832/index.html,"{'Price': '£12.23', 'Category': 'Nonfiction', 'Rating': 'Two stars', 'Availability': 'In stock (15 available)'}"
Soft Apocalypse,https://books.toscrape.com/catalogue/soft-apocalypse_833/index.html,"{'Price': '£26.12', 'Category': 'Science Fiction', 'Rating': 'Two stars', 'Availability': 'In stock (15 available)'}"
Something More Than This,https://books.toscrape.com/catalogue/something-more-than-this_834/index.html,"{'Price': '£16.24', 'Category': 'Romance', 'Rating': 'Four stars', 'Availability': 'In stock (15 available)'}"
Poems That Make Grown Women Cry,https://books.toscrape.com/catalogue/poems-that-make-grown-women-cry_824/index.html,"{'Price': '£14.19', 'Category': 'Poetry', 'Rating': 'Four stars', 'Availability': 'In stock (15 available)'}"
Night Sky with Exit Wounds,https://books.toscrape.com/catalogue/night-sky-with-exit-wounds_822/index.html,"{'Price': '£41.05', 'Category': 'Poetry', 'Rating': 'One stars', 'Availability': 'In stock (15 available)'}"
"Nightingale, Sing",https://books.toscrape.com/catalogue/nightingale-sing_823/index.html,"{'Price': '£38.28', 'Category': 'Young Adult', 'Rating': 'One stars', 'Availability': 'In stock (15 available)'}"
Mrs. Houdini,https://books.toscrape.com/catalogue/mrs-houdini_821/index.html,"{'Price': '£30.25', 'Category': 'Historical Fiction', 'Rating': 'Five stars', 'Availability': 'In stock (15 available)'}"
Suddenly in Love (Lake Haven #1),https://books.toscrape.com/catalogue/suddenly-in-love-lake-haven-1_835/index.html,"{'Price': '£55.99', 'Category': 'Romance', 'Rating': 'Two stars', 'Availability': 'In stock (15 available)'}"
